0.360000 0.420000 0.480000 0.500000 0.530000 0.320000 0.410000 1
0.410000 0.570000 0.480000 0.500000 0.390000 0.210000 0.320000 1
0.420000 0.350000 0.480000 0.500000 0.580000 0.150000 0.270000 1
0.630000 0.860000 0.480000 0.500000 0.390000 0.470000 0.340000 8
0.430000 0.320000 0.480000 0.500000 0.330000 0.450000 0.520000 1
0.750000 0.550000 1.000000 1.000000 0.400000 0.470000 0.300000 4
0.690000 0.660000 0.480000 0.500000 0.410000 0.500000 0.250000 8
0.470000 0.470000 0.480000 0.500000 0.220000 0.160000 0.260000 1
0.700000 0.640000 0.480000 0.500000 0.470000 0.510000 0.470000 8
0.300000 0.370000 0.480000 0.500000 0.430000 0.180000 0.300000 1
0.640000 0.580000 0.480000 0.500000 0.480000 0.780000 0.730000 2
0.360000 0.450000 0.480000 0.500000 0.380000 0.790000 0.170000 2
0.100000 0.490000 0.480000 0.500000 0.410000 0.670000 0.210000 2
0.430000 0.400000 0.480000 0.500000 0.580000 0.750000 0.780000 2
0.440000 0.270000 0.480000 0.500000 0.550000 0.520000 0.580000 1
0.400000 0.500000 0.480000 0.500000 0.650000 0.820000 0.840000 2
0.830000 0.370000 0.480000 0.500000 0.610000 0.710000 0.740000 2
0.590000 0.560000 0.480000 0.500000 0.550000 0.800000 0.820000 2
0.540000 0.490000 0.480000 0.500000 0.400000 0.870000 0.880000 2
0.780000 0.680000 0.480000 0.500000 0.830000 0.400000 0.290000 6
0.560000 0.510000 0.480000 0.500000 0.340000 0.370000 0.460000 1
0.340000 0.510000 0.480000 0.500000 0.440000 0.370000 0.460000 1
0.230000 0.580000 0.480000 0.500000 0.370000 0.530000 0.590000 1
0.510000 0.370000 0.480000 0.500000 0.350000 0.360000 0.450000 1
0.250000 0.370000 0.480000 0.500000 0.430000 0.260000 0.360000 1
0.290000 0.390000 0.480000 0.500000 0.520000 0.400000 0.480000 8
0.740000 0.560000 0.480000 0.500000 0.470000 0.680000 0.300000 8
0.630000 0.490000 0.480000 0.500000 0.790000 0.450000 0.280000 6
0.670000 0.370000 0.480000 0.500000 0.540000 0.640000 0.680000 5
0.630000 0.690000 0.480000 0.500000 0.650000 0.410000 0.280000 6
0.290000 0.410000 0.480000 0.500000 0.480000 0.380000 0.460000 1
0.390000 0.410000 0.480000 0.500000 0.520000 0.720000 0.750000 2
0.630000 0.570000 0.480000 0.500000 0.490000 0.700000 0.200000 8
0.420000 0.240000 0.480000 0.500000 0.570000 0.270000 0.370000 1
0.230000 0.320000 0.480000 0.500000 0.550000 0.250000 0.350000 1
0.770000 0.550000 0.480000 0.500000 0.510000 0.780000 0.740000 5
0.440000 0.560000 0.480000 0.500000 0.500000 0.460000 0.540000 1
0.640000 0.660000 0.480000 0.500000 0.410000 0.390000 0.200000 8
0.270000 0.420000 0.480000 0.500000 0.370000 0.380000 0.430000 1
0.230000 0.400000 0.480000 0.500000 0.390000 0.280000 0.380000 1
0.570000 0.540000 0.480000 0.500000 0.370000 0.280000 0.330000 1
0.470000 0.460000 0.480000 0.500000 0.620000 0.740000 0.770000 5
0.630000 0.710000 0.480000 0.500000 0.600000 0.400000 0.390000 8
0.360000 0.390000 0.480000 0.500000 0.480000 0.220000 0.230000 1
0.790000 0.360000 0.480000 0.500000 0.460000 0.820000 0.700000 5
0.790000 0.410000 0.480000 0.500000 0.660000 0.810000 0.830000 5
0.540000 0.470000 0.480000 0.500000 0.280000 0.330000 0.420000 1
0.510000 0.500000 0.480000 0.500000 0.460000 0.320000 0.350000 1
0.680000 0.510000 0.480000 0.500000 0.710000 0.750000 0.780000 2
0.670000 0.810000 0.480000 0.500000 0.540000 0.490000 0.230000 8
0.170000 0.390000 0.480000 0.500000 0.530000 0.300000 0.390000 1
0.280000 0.380000 0.480000 0.500000 0.500000 0.330000 0.420000 1
0.570000 0.590000 0.480000 0.500000 0.390000 0.470000 0.330000 8
0.400000 0.350000 0.480000 0.500000 0.450000 0.330000 0.420000 1
0.000000 0.380000 0.480000 0.500000 0.420000 0.480000 0.550000 1
0.340000 0.550000 0.480000 0.500000 0.580000 0.310000 0.410000 1
0.260000 0.400000 0.480000 0.500000 0.360000 0.260000 0.370000 1
0.450000 0.400000 0.480000 0.500000 0.610000 0.740000 0.770000 2
0.740000 0.490000 0.480000 0.500000 0.420000 0.540000 0.360000 8
0.460000 0.590000 0.480000 0.500000 0.360000 0.760000 0.230000 2
0.860000 0.550000 0.480000 0.500000 0.630000 0.810000 0.830000 5
0.240000 0.430000 0.480000 0.500000 0.370000 0.280000 0.380000 1
0.330000 0.560000 0.480000 0.500000 0.330000 0.780000 0.800000 2
0.650000 0.550000 0.480000 0.500000 0.340000 0.370000 0.280000 1
0.670000 0.550000 1.000000 0.500000 0.660000 0.580000 0.160000 7
0.870000 0.490000 0.480000 0.500000 0.610000 0.760000 0.790000 5
0.380000 0.440000 0.480000 0.500000 0.430000 0.200000 0.310000 1
0.350000 0.510000 0.480000 0.500000 0.610000 0.710000 0.740000 2
0.420000 0.380000 0.480000 0.500000 0.540000 0.340000 0.430000 1
0.590000 0.290000 0.480000 0.500000 0.640000 0.750000 0.770000 5
0.510000 0.460000 0.480000 0.500000 0.580000 0.310000 0.410000 1
0.690000 0.390000 0.480000 0.500000 0.570000 0.760000 0.790000 2
0.570000 0.380000 0.480000 0.500000 0.060000 0.490000 0.330000 5
0.650000 0.510000 0.480000 0.500000 0.660000 0.540000 0.330000 6
0.690000 0.650000 0.480000 0.500000 0.630000 0.480000 0.410000 8
0.750000 0.840000 0.480000 0.500000 0.350000 0.520000 0.330000 8
0.120000 0.670000 0.480000 0.500000 0.740000 0.580000 0.630000 2
0.500000 0.570000 0.480000 0.500000 0.710000 0.610000 0.660000 2
0.290000 0.470000 0.480000 0.500000 0.710000 0.650000 0.690000 2
0.510000 0.400000 0.480000 0.500000 0.570000 0.620000 0.670000 2
0.680000 0.630000 0.480000 0.500000 0.730000 0.400000 0.300000 6
0.330000 0.450000 0.480000 0.500000 0.450000 0.880000 0.890000 2
0.610000 0.450000 0.480000 0.500000 0.480000 0.350000 0.410000 1
0.740000 0.440000 0.480000 0.500000 0.550000 0.880000 0.890000 2
0.670000 0.390000 0.480000 0.500000 0.360000 0.380000 0.460000 1
0.700000 0.710000 0.480000 0.500000 0.420000 0.840000 0.850000 8
0.260000 0.500000 0.480000 0.500000 0.440000 0.320000 0.410000 1
0.710000 0.520000 0.480000 0.500000 0.640000 1.000000 0.990000 2
0.290000 0.300000 0.480000 0.500000 0.450000 0.030000 0.170000 1
0.230000 0.480000 0.480000 0.500000 0.590000 0.880000 0.890000 2
0.690000 0.670000 0.480000 0.500000 0.300000 0.390000 0.240000 8
0.520000 0.360000 0.480000 0.500000 0.410000 0.280000 0.380000 1
0.510000 0.490000 0.480000 0.500000 0.530000 0.140000 0.260000 1
0.760000 0.730000 0.480000 0.500000 0.440000 0.390000 0.390000 8
0.440000 0.280000 0.480000 0.500000 0.430000 0.270000 0.370000 1
0.410000 0.480000 0.480000 0.500000 0.510000 0.440000 0.510000 1
0.390000 0.310000 0.480000 0.500000 0.380000 0.340000 0.430000 1
0.630000 0.510000 0.480000 0.500000 0.640000 0.720000 0.760000 5
0.850000 0.530000 0.480000 0.500000 0.530000 0.520000 0.350000 3
0.280000 0.330000 0.480000 0.500000 0.450000 0.220000 0.330000 1
0.340000 0.450000 0.480000 0.500000 0.380000 0.240000 0.350000 1
0.480000 0.410000 0.480000 0.500000 0.510000 0.900000 0.880000 2
0.200000 0.440000 0.480000 0.500000 0.460000 0.510000 0.570000 1
0.340000 0.330000 0.480000 0.500000 0.380000 0.350000 0.440000 1
0.220000 0.360000 0.480000 0.500000 0.350000 0.390000 0.470000 1
0.170000 0.520000 0.480000 0.500000 0.490000 0.370000 0.460000 1
0.750000 0.370000 0.480000 0.500000 0.640000 0.700000 0.740000 5
0.040000 0.310000 0.480000 0.500000 0.410000 0.290000 0.390000 1
0.300000 0.440000 0.480000 0.500000 0.490000 0.220000 0.330000 1
0.420000 0.400000 0.480000 0.500000 0.560000 0.180000 0.300000 1
0.380000 0.260000 0.480000 0.500000 0.540000 0.160000 0.280000 1
0.560000 0.540000 0.480000 0.500000 0.430000 0.370000 0.300000 8
0.640000 0.810000 0.480000 0.500000 0.370000 0.390000 0.440000 8
0.670000 0.810000 0.480000 0.500000 0.250000 0.420000 0.250000 8
0.750000 0.760000 0.480000 0.500000 0.830000 0.570000 0.300000 6
0.840000 0.440000 0.480000 0.500000 0.480000 0.710000 0.740000 2
0.410000 0.510000 0.480000 0.500000 0.580000 0.200000 0.310000 1
0.600000 0.760000 1.000000 0.500000 0.770000 0.590000 0.520000 6
0.770000 0.570000 1.000000 0.500000 0.370000 0.540000 0.010000 7
0.340000 0.420000 0.480000 0.500000 0.410000 0.340000 0.430000 1
0.400000 0.500000 0.480000 0.500000 0.450000 0.390000 0.470000 1
0.440000 0.340000 0.480000 0.500000 0.300000 0.330000 0.430000 1
0.300000 0.370000 0.480000 0.500000 0.590000 0.410000 0.490000 1
0.720000 0.860000 0.480000 0.500000 0.170000 0.550000 0.210000 8
0.680000 0.780000 0.480000 0.500000 0.430000 0.440000 0.420000 8
0.220000 0.340000 0.480000 0.500000 0.420000 0.290000 0.390000 1
0.770000 0.570000 0.480000 0.500000 0.880000 0.530000 0.200000 6
0.520000 0.810000 0.480000 0.500000 0.720000 0.380000 0.380000 6
0.250000 0.510000 0.480000 0.500000 0.370000 0.420000 0.500000 1
0.500000 0.490000 0.480000 0.500000 0.490000 0.460000 0.530000 1
0.810000 0.440000 0.480000 0.500000 0.420000 0.670000 0.680000 5
0.600000 0.500000 1.000000 0.500000 0.540000 0.770000 0.800000 2
0.610000 0.520000 0.480000 0.500000 0.540000 0.670000 0.520000 2
0.160000 0.430000 0.480000 0.500000 0.540000 0.270000 0.370000 1
0.660000 0.480000 0.480000 0.500000 0.540000 0.700000 0.740000 5
0.470000 0.590000 0.480000 0.500000 0.520000 0.760000 0.790000 2
0.520000 0.390000 0.480000 0.500000 0.650000 0.710000 0.730000 2
0.290000 0.520000 0.480000 0.500000 0.420000 0.290000 0.390000 1
0.660000 0.490000 1.000000 0.500000 0.540000 0.560000 0.360000 7
0.240000 0.410000 0.480000 0.500000 0.490000 0.230000 0.340000 1
0.880000 0.420000 0.480000 0.500000 0.520000 0.730000 0.750000 5
0.740000 0.780000 0.480000 0.500000 0.750000 0.540000 0.150000 6
0.690000 0.590000 0.480000 0.500000 0.770000 0.390000 0.210000 6
0.680000 0.820000 0.480000 0.500000 0.380000 0.650000 0.560000 8
0.830000 0.480000 0.480000 0.500000 0.650000 0.760000 0.790000 5
0.600000 0.460000 0.480000 0.500000 0.450000 0.810000 0.830000 2
0.400000 0.450000 0.480000 0.500000 0.380000 0.220000 0.000000 1
0.400000 0.290000 0.480000 0.500000 0.420000 0.350000 0.440000 1
0.360000 0.560000 0.480000 0.500000 0.430000 0.450000 0.530000 1
0.120000 0.430000 0.480000 0.500000 0.630000 0.700000 0.740000 2
0.400000 0.460000 0.480000 0.500000 0.520000 0.490000 0.560000 1
0.290000 0.280000 0.480000 0.500000 0.500000 0.420000 0.500000 1
0.630000 0.420000 0.480000 0.500000 0.480000 0.770000 0.800000 5
0.640000 0.450000 0.480000 0.500000 0.670000 0.610000 0.660000 5
0.630000 0.470000 0.480000 0.500000 0.510000 0.820000 0.840000 2
0.740000 0.740000 0.480000 0.500000 0.310000 0.530000 0.520000 8
0.290000 0.470000 0.480000 0.500000 0.410000 0.230000 0.340000 1
0.720000 0.420000 0.480000 0.500000 0.650000 0.770000 0.790000 5
0.250000 0.400000 0.480000 0.500000 0.460000 0.440000 0.520000 1
0.440000 0.420000 0.480000 0.500000 0.420000 0.250000 0.200000 1
0.400000 0.420000 0.480000 0.500000 0.370000 0.270000 0.270000 1
0.250000 0.400000 0.480000 0.500000 0.470000 0.330000 0.420000 1
0.340000 0.670000 0.480000 0.500000 0.520000 0.760000 0.790000 2
0.340000 0.350000 0.480000 0.500000 0.510000 0.490000 0.560000 1
0.430000 0.400000 0.480000 0.500000 0.390000 0.280000 0.390000 1
0.330000 0.450000 0.480000 0.500000 0.520000 0.320000 0.410000 1
0.670000 0.700000 0.480000 0.500000 0.460000 0.450000 0.330000 8
0.240000 0.340000 0.480000 0.500000 0.380000 0.300000 0.400000 1
0.470000 0.280000 0.480000 0.500000 0.560000 0.200000 0.250000 1
0.230000 0.340000 0.480000 0.500000 0.430000 0.260000 0.370000 1
0.340000 0.490000 0.480000 0.500000 0.580000 0.850000 0.800000 2
0.310000 0.360000 0.480000 0.500000 0.580000 0.940000 0.940000 2
0.710000 0.860000 0.480000 0.500000 0.400000 0.540000 0.320000 8
0.660000 0.860000 0.480000 0.500000 0.340000 0.410000 0.360000 8
0.650000 0.570000 0.480000 0.500000 0.470000 0.470000 0.510000 8
0.430000 0.370000 0.480000 0.500000 0.530000 0.350000 0.440000 1
0.340000 0.460000 0.480000 0.500000 0.520000 0.350000 0.440000 1
0.290000 0.280000 0.480000 0.500000 0.440000 0.230000 0.340000 1
0.310000 0.500000 0.480000 0.500000 0.570000 0.840000 0.850000 2
0.730000 0.780000 0.480000 0.500000 0.580000 0.510000 0.310000 8
0.260000 0.260000 0.480000 0.500000 0.340000 0.250000 0.350000 1
0.500000 0.660000 0.480000 0.500000 0.310000 0.920000 0.920000 2
0.210000 0.340000 0.480000 0.500000 0.510000 0.280000 0.390000 1
0.270000 0.350000 0.480000 0.500000 0.510000 0.770000 0.790000 2
0.380000 0.460000 0.480000 0.500000 0.480000 0.220000 0.290000 1
0.230000 0.330000 0.480000 0.500000 0.430000 0.330000 0.430000 1
0.740000 0.820000 0.480000 0.500000 0.490000 0.490000 0.410000 8
0.640000 0.840000 0.480000 0.500000 0.370000 0.450000 0.400000 8
0.320000 0.420000 0.480000 0.500000 0.350000 0.280000 0.380000 1
0.340000 0.510000 0.480000 0.500000 0.670000 0.900000 0.900000 2
0.690000 0.590000 0.480000 0.500000 0.460000 0.440000 0.520000 8
0.700000 0.460000 0.480000 0.500000 0.560000 0.780000 0.730000 2
0.810000 0.520000 0.480000 0.500000 0.570000 0.780000 0.800000 5
0.740000 0.700000 0.480000 0.500000 0.660000 0.650000 0.690000 2
0.630000 0.500000 0.480000 0.500000 0.590000 0.850000 0.860000 2
0.700000 0.390000 1.000000 0.500000 0.510000 0.820000 0.840000 4
0.240000 0.430000 0.480000 0.500000 0.540000 0.520000 0.590000 1
0.370000 0.520000 0.480000 0.500000 0.420000 0.420000 0.360000 1
0.480000 0.450000 0.480000 0.500000 0.600000 0.780000 0.800000 2
0.490000 0.430000 0.480000 0.500000 0.490000 0.300000 0.400000 1
0.180000 0.300000 0.480000 0.500000 0.460000 0.240000 0.350000 1
0.310000 0.440000 0.480000 0.500000 0.500000 0.790000 0.820000 2
0.350000 0.480000 0.480000 0.500000 0.560000 0.400000 0.480000 1
0.630000 0.830000 0.480000 0.500000 0.400000 0.390000 0.190000 8
0.630000 0.490000 0.480000 0.500000 0.540000 0.760000 0.790000 3
0.670000 0.880000 0.480000 0.500000 0.730000 0.500000 0.250000 6
0.410000 0.430000 0.480000 0.500000 0.450000 0.310000 0.410000 1
0.210000 0.510000 0.480000 0.500000 0.500000 0.320000 0.410000 1
0.680000 0.670000 0.480000 0.500000 0.490000 0.400000 0.340000 8
0.780000 0.330000 0.480000 0.500000 0.570000 0.770000 0.790000 5
0.460000 0.610000 0.480000 0.500000 0.480000 0.860000 0.870000 2
0.270000 0.300000 0.480000 0.500000 0.710000 0.280000 0.390000 1
0.700000 0.530000 0.480000 0.500000 0.700000 0.860000 0.870000 5
0.710000 0.570000 0.480000 0.500000 0.480000 0.350000 0.320000 8
0.760000 0.710000 0.480000 0.500000 0.500000 0.710000 0.750000 5
0.710000 0.460000 1.000000 0.500000 0.520000 0.590000 0.300000 7
0.790000 0.540000 0.480000 0.500000 0.500000 0.660000 0.680000 5
0.300000 0.450000 0.480000 0.500000 0.360000 0.210000 0.320000 1
0.580000 0.340000 0.480000 0.500000 0.560000 0.870000 0.810000 2
0.600000 0.610000 0.480000 0.500000 0.540000 0.670000 0.710000 2
0.470000 0.550000 0.480000 0.500000 0.580000 0.710000 0.750000 2
0.690000 0.800000 0.480000 0.500000 0.460000 0.570000 0.260000 8
0.330000 0.370000 0.480000 0.500000 0.460000 0.650000 0.690000 2
0.640000 0.780000 0.480000 0.500000 0.500000 0.360000 0.380000 8
0.310000 0.470000 0.480000 0.500000 0.290000 0.280000 0.390000 1
0.640000 0.570000 0.480000 0.500000 0.700000 0.330000 0.260000 6
0.410000 0.510000 0.480000 0.500000 0.530000 0.750000 0.780000 2
0.360000 0.410000 0.480000 0.500000 0.480000 0.470000 0.540000 1
0.350000 0.370000 0.480000 0.500000 0.300000 0.340000 0.430000 1
0.810000 0.530000 0.480000 0.500000 0.570000 0.870000 0.880000 5
0.760000 0.410000 0.480000 0.500000 0.500000 0.590000 0.620000 5
0.730000 0.260000 0.480000 0.500000 0.570000 0.750000 0.780000 5
0.610000 0.470000 0.480000 0.500000 0.000000 0.800000 0.320000 2
0.250000 0.480000 0.480000 0.500000 0.440000 0.170000 0.290000 1
0.510000 0.540000 0.480000 0.500000 0.410000 0.340000 0.430000 1
0.670000 0.610000 0.480000 0.500000 0.510000 0.370000 0.380000 8
0.440000 0.350000 0.480000 0.500000 0.550000 0.550000 0.610000 1
0.840000 0.540000 0.480000 0.500000 0.750000 0.920000 0.700000 5
0.330000 0.470000 0.480000 0.500000 0.530000 0.180000 0.290000 1
0.400000 0.410000 0.480000 0.500000 0.550000 0.220000 0.330000 1
0.360000 0.470000 0.480000 0.500000 0.510000 0.690000 0.720000 2
0.340000 0.280000 0.480000 0.500000 0.410000 0.350000 0.440000 1
0.660000 0.740000 0.480000 0.500000 0.310000 0.380000 0.430000 8
0.590000 0.490000 0.480000 0.500000 0.520000 0.450000 0.360000 1
0.840000 0.490000 0.480000 0.500000 0.550000 0.780000 0.740000 5
0.680000 0.760000 0.480000 0.500000 0.840000 0.450000 0.270000 6
0.710000 0.400000 0.480000 0.500000 0.710000 0.700000 0.740000 2
0.420000 0.300000 0.480000 0.500000 0.480000 0.260000 0.360000 1
0.380000 0.300000 0.480000 0.500000 0.430000 0.290000 0.390000 1
0.740000 0.470000 0.480000 0.500000 0.500000 0.570000 0.420000 8
0.060000 0.610000 0.480000 0.500000 0.490000 0.920000 0.370000 2
0.530000 0.380000 0.480000 0.500000 0.440000 0.260000 0.360000 1
0.470000 0.290000 0.480000 0.500000 0.510000 0.330000 0.430000 1
0.490000 0.420000 0.480000 0.500000 0.530000 0.790000 0.810000 2
0.300000 0.160000 0.480000 0.500000 0.560000 0.110000 0.230000 1
0.480000 0.420000 0.480000 0.500000 0.450000 0.250000 0.350000 1
0.780000 0.440000 0.480000 0.500000 0.450000 0.730000 0.680000 5
0.480000 0.490000 0.480000 0.500000 0.520000 0.770000 0.710000 2
0.290000 0.370000 0.480000 0.500000 0.480000 0.440000 0.520000 1
0.110000 0.500000 0.480000 0.500000 0.580000 0.720000 0.680000 2
